iso_3,year,stat_corp_tax_rate
KIR,2003,
KIR,2004,
KIR,2005,
KIR,2006,
KIR,2007,
KIR,2008,
KIR,2009,
KIR,2010,
KIR,2011,35.0
KIR,2012,35.0
KIR,2013,35.0
KIR,2014,35.0
KIR,2015,35.0
KIR,2016,35.0
KIR,2017,35.0
KIR,2018,35.0
KIR,2019,35.0
KIR,2020,35.0
KIR,2021,30.0
KIR,2022,30.0
KIR,2023,30.0
KIR,2024,30.0
KIR,2025,30.0
KNA,1980,
KNA,1981,
KNA,1982,
KNA,1983,
KNA,1984,
KNA,1985,
KNA,1986,
KNA,1987,
KNA,1988,
KNA,1989,
KNA,1990,
KNA,1991,
KNA,1992,
KNA,1993,
KNA,1994,
KNA,1995,
KNA,1996,
KNA,1997,
KNA,1998,
KNA,1999,
KNA,2000,0.0
KNA,2001,0.0
KNA,2002,0.0
KNA,2003,0.0
KNA,2004,0.0
KNA,2005,0.0
KNA,2006,0.0
KNA,2007,0.0
KNA,2008,0.0
KNA,2009,0.0
KNA,2010,35.0
KNA,2011,35.0
KNA,2012,35.0
KNA,2013,33.0
KNA,2014,33.0
KNA,2015,33.0
KNA,2016,33.0
KNA,2017,33.0
KNA,2018,33.0
KNA,2019,33.0
KNA,2020,33.0
KNA,2021,33.0
KNA,2022,33.0
KNA,2023,33.0
KNA,2024,33.0
KNA,2025,33.0
KOR,1980,
KOR,1981,
KOR,1982,
KOR,1983,
KOR,1984,
KOR,1985,
KOR,1986,
KOR,1987,
KOR,1988,
KOR,1989,
KOR,1990,
KOR,1991,
KOR,1992,
KOR,1993,
KOR,1994,
KOR,1995,
KOR,1996,
KOR,1997,30.8
KOR,1998,30.8
KOR,1999,30.8
KOR,2000,30.8
KOR,2001,30.8
KOR,2002,29.7
KOR,2003,29.7
KOR,2004,29.7
KOR,2005,27.5
KOR,2006,27.5
KOR,2007,27.5
KOR,2008,27.5
KOR,2009,24.2
KOR,2010,24.2
KOR,2011,24.2
KOR,2012,24.2
KOR,2013,24.2
KOR,2014,24.2
KOR,2015,24.2
KOR,2016,24.2
KOR,2017,24.2
KOR,2018,27.5
KOR,2019,27.5
KOR,2020,27.5
KOR,2021,27.5
KOR,2022,27.5
KOR,2023,26.4
KOR,2024,26.4
KOR,2025,26.4
KWT,1980,50.0
KWT,1981,50.0
KWT,1982,55.0
KWT,1983,55.0
KWT,1984,55.0
KWT,1985,55.0
KWT,1986,55.0
KWT,1987,55.0
KWT,1988,55.0
KWT,1989,55.0
KWT,1990,55.0
KWT,1991,55.0
KWT,1992,55.0
KWT,1993,55.0
KWT,1994,55.0
KWT,1995,55.0
KWT,1996,55.0
KWT,1997,55.0
KWT,1998,
KWT,1999,
KWT,2000,
KWT,2001,55.0
KWT,2002,55.0
KWT,2003,55.0
KWT,2004,55.0
KWT,2005,55.0
KWT,2006,55.0
KWT,2007,55.0
KWT,2008,55.0
KWT,2009,15.0
KWT,2010,15.0
KWT,2011,15.0
KWT,2012,15.0
KWT,2013,15.0
KWT,2014,15.0
KWT,2015,15.0
KWT,2016,15.0
KWT,2017,15.0
KWT,2018,15.0
KWT,2019,15.0
KWT,2020,15.0
KWT,2021,15.0
KWT,2022,15.0
KWT,2023,15.0
KWT,2024,15.0
KWT,2025,15.0
LAO,1980,
LAO,1981,
LAO,1982,
LAO,1983,
LAO,1984,
LAO,1985,
LAO,1986,
LAO,1987,
LAO,1988,
LAO,1989,
LAO,1990,
LAO,1991,
LAO,1992,
LAO,1993,
LAO,1994,
LAO,1995,
LAO,1996,
LAO,1997,
LAO,1998,
LAO,1999,
LAO,2000,
LAO,2001,
LAO,2002,
LAO,2003,
LAO,2004,
LAO,2005,
LAO,2006,
LAO,2007,
LAO,2008,
LAO,2009,35.0
LAO,2010,35.0
LAO,2011,35.0
LAO,2012,28.0
LAO,2013,24.0
LAO,2014,24.0
LAO,2015,24.0
LAO,2016,24.0
LAO,2017,24.0
LAO,2018,24.0
LAO,2019,24.0
LAO,2020,24.0
LAO,2021,20.0
LAO,2022,20.0
LAO,2023,20.0
LAO,2024,20.0
LAO,2025,20.0
LBN,1980,44.0
LBN,1981,22.0
LBN,1982,22.0
LBN,1983,22.0
LBN,1984,22.0
LBN,1985,22.0
LBN,1986,
LBN,1987,
LBN,1988,
LBN,1989,
LBN,1990,
LBN,1991,26.0
LBN,1992,
LBN,1993,
LBN,1994,
LBN,1995,
LBN,1996,10.0
LBN,1997,10.0
LBN,1998,10.0
LBN,1999,10.0
LBN,2000,10.0
LBN,2001,15.0
LBN,2002,15.0
LBN,2003,
LBN,2004,15.0
LBN,2005,15.0
LBN,2006,15.0
LBN,2007,15.0
LBN,2008,15.0
LBN,2009,15.0
LBN,2010,15.0
LBN,2011,15.0
LBN,2012,15.0
LBN,2013,15.0
LBN,2014,15.0
LBN,2015,15.0
LBN,2016,15.0
LBN,2017,15.0
LBN,2018,15.0
LBN,2019,17.0
LBN,2020,17.0
LBN,2021,17.0
LBN,2022,17.0
LBN,2023,17.0
LBN,2024,17.0
LBN,2025,17.0
LBR,1980,
LBR,1981,
LBR,1982,50.0
LBR,1983,50.0
LBR,1984,50.0
LBR,1985,50.0
LBR,1986,50.0
LBR,1987,50.0
LBR,1988,50.0
LBR,1989,50.0
LBR,1990,50.0
LBR,1991,50.0
LBR,1992,
LBR,1993,
LBR,1994,
LBR,1995,
LBR,1996,
LBR,1997,
LBR,1998,
LBR,1999,
LBR,2000,35.0
LBR,2001,35.0
LBR,2002,35.0
LBR,2003,35.0
LBR,2004,35.0
LBR,2005,35.0
LBR,2006,35.0
LBR,2007,35.0
LBR,2008,35.0
LBR,2009,35.0
LBR,2010,35.0
LBR,2011,25.0
LBR,2012,25.0
LBR,2013,25.0
LBR,2014,25.0
LBR,2015,25.0
LBR,2016,25.0
LBR,2017,25.0
LBR,2018,25.0
LBR,2019,25.0
LBR,2020,25.0
LBR,2021,25.0
LBR,2022,25.0
LBR,2023,25.0
LBR,2024,25.0
LBR,2025,25.0
LBY,1980,
LBY,1981,
LBY,1982,
LBY,1983,
LBY,1984,
LBY,1985,
LBY,1986,
LBY,1987,
LBY,1988,
LBY,1989,
LBY,1990,
LBY,1991,60.0
LBY,1992,
LBY,1993,
LBY,1994,
LBY,1995,
LBY,1996,60.0
LBY,1997,60.0
LBY,1998,60.0
LBY,1999,60.0
LBY,2000,35.0
LBY,2001,35.0
LBY,2002,35.0
LBY,2003,30.38
LBY,2004,30.38
LBY,2005,30.38
LBY,2006,30.38
LBY,2007,40.0
LBY,2008,40.0
LBY,2009,40.0
LBY,2010,40.0
LBY,2011,20.0
LBY,2012,20.0
LBY,2013,20.0
LBY,2014,20.0
LBY,2015,20.0
LBY,2016,20.0
LBY,2017,20.0
LBY,2018,20.0
LBY,2019,20.0
LBY,2020,20.0
LBY,2021,20.0
LBY,2022,20.0
LBY,2023,20.0
LBY,2024,20.0
LBY,2025,20.0
LCA,1980,
LCA,1981,
LCA,1982,
LCA,1983,
LCA,1984,
LCA,1985,
LCA,1986,
LCA,1987,
LCA,1988,
LCA,1989,
LCA,1990,33.3
LCA,1991,33.3
LCA,1992,33.3
LCA,1993,33.3
LCA,1994,33.3
LCA,1995,33.3
LCA,1996,33.3
LCA,1997,33.3
LCA,1998,33.3
LCA,1999,
LCA,2000,30.0
LCA,2001,30.0
LCA,2002,30.0
LCA,2003,30.0
LCA,2004,30.0
LCA,2005,30.0
LCA,2006,30.0
LCA,2007,30.0
LCA,2008,30.0
LCA,2009,30.0
LCA,2010,30.0
LCA,2011,30.0
LCA,2012,30.0
LCA,2013,30.0
LCA,2014,30.0
LCA,2015,33.33
LCA,2016,33.33
LCA,2017,30.0
LCA,2018,30.0
LCA,2019,30.0
LCA,2020,30.0
LCA,2021,30.0
LCA,2022,30.0
LCA,2023,30.0
LCA,2024,30.0
LCA,2025,30.0
LIE,1980,
LIE,1981,
LIE,1982,
LIE,1983,
LIE,1984,15.0
LIE,1985,15.0
LIE,1986,15.0
LIE,1987,15.0
LIE,1988,15.0
LIE,1989,15.0
LIE,1990,15.0
LIE,1991,15.0
LIE,1992,15.0
LIE,1993,15.0
LIE,1994,15.0
LIE,1995,15.0
LIE,1996,15.0
LIE,1997,15.0
LIE,1998,15.0
LIE,1999,15.0
LIE,2000,15.0
LIE,2001,15.0
LIE,2002,15.0
LIE,2003,20.0
LIE,2004,20.0
LIE,2005,20.0
LIE,2006,20.0
LIE,2007,20.0
LIE,2008,20.0
LIE,2009,20.0
LIE,2010,15.0
LIE,2011,12.5
LIE,2012,12.5
LIE,2013,12.5
LIE,2014,12.5
LIE,2015,12.5
LIE,2016,12.5
LIE,2017,12.5
LIE,2018,12.5
LIE,2019,12.5
LIE,2020,12.5
LIE,2021,12.5
LIE,2022,12.5
LIE,2023,12.5
LIE,2024,12.5
LIE,2025,12.5
LKA,1980,50.0
LKA,1981,50.0
LKA,1982,
LKA,1983,
LKA,1984,
LKA,1985,
LKA,1986,
LKA,1987,
LKA,1988,
LKA,1989,
LKA,1990,
LKA,1991,50.0
LKA,1992,
LKA,1993,
LKA,1994,
LKA,1995,45.0
LKA,1996,35.0
LKA,1997,35.0
LKA,1998,35.0
LKA,1999,35.0
LKA,2000,35.0
LKA,2001,35.0
LKA,2002,42.0
LKA,2003,35.0
LKA,2004,35.0
LKA,2005,32.5
LKA,2006,32.5
LKA,2007,35.0
LKA,2008,35.0
LKA,2009,35.0
LKA,2010,35.0
LKA,2011,28.0
LKA,2012,28.0
LKA,2013,28.0
LKA,2014,28.0
LKA,2015,28.0
LKA,2016,28.0
LKA,2017,28.0
LKA,2018,28.0
LKA,2019,28.0
LKA,2020,28.0
LKA,2021,24.0
LKA,2022,24.0
LKA,2023,30.0
LKA,2024,30.0
LKA,2025,30.0
LSO,1980,37.5
LSO,1981,
LSO,1982,
LSO,1983,
LSO,1984,
LSO,1985,
LSO,1986,
LSO,1987,
LSO,1988,
LSO,1989,
LSO,1990,
LSO,1991,
LSO,1992,
LSO,1993,
LSO,1994,
LSO,1995,
LSO,1996,40.0
LSO,1997,40.0
LSO,1998,35.0
LSO,1999,35.0
LSO,2000,35.0
LSO,2001,35.0
LSO,2002,35.0
LSO,2003,
LSO,2004,35.0
LSO,2005,35.0
LSO,2006,35.0
LSO,2007,25.0
LSO,2008,25.0
LSO,2009,25.0
LSO,2010,25.0
LSO,2011,25.0
LSO,2012,25.0
LSO,2013,25.0
LSO,2014,25.0
LSO,2015,25.0
LSO,2016,25.0
LSO,2017,25.0
LSO,2018,25.0
LSO,2019,25.0
LSO,2020,25.0
LSO,2021,25.0
LSO,2022,25.0
LSO,2023,25.0
LSO,2024,25.0
LSO,2025,25.0
LTU,1980,
LTU,1981,
LTU,1982,
LTU,1983,
LTU,1984,
LTU,1985,
LTU,1986,
LTU,1987,
LTU,1988,
LTU,1989,
LTU,1990,
LTU,1991,
LTU,1992,
LTU,1993,29.0
LTU,1994,29.0
LTU,1995,29.0
LTU,1996,29.0
LTU,1997,29.0
LTU,1998,29.0
LTU,1999,29.0
LTU,2000,29.0
LTU,2001,24.0
LTU,2002,24.0
LTU,2003,15.0
LTU,2004,15.0
LTU,2005,15.0
LTU,2006,15.0
LTU,2007,15.0
LTU,2008,15.0
LTU,2009,20.0
LTU,2010,15.0
LTU,2011,15.0
LTU,2012,15.0
LTU,2013,15.0
LTU,2014,15.0
LTU,2015,15.0
LTU,2016,15.0
LTU,2017,15.0
LTU,2018,15.0
LTU,2019,15.0
LTU,2020,15.0
LTU,2021,15.0
LTU,2022,15.0
LTU,2023,15.0
LTU,2024,15.0
LTU,2025,16.0
LUX,1980,
LUX,1981,
LUX,1982,
LUX,1983,
LUX,1984,
LUX,1985,
LUX,1986,
LUX,1987,
LUX,1988,
LUX,1989,
LUX,1990,
LUX,1991,
LUX,1992,
LUX,1993,39.39
LUX,1994,39.39
LUX,1995,40.29
LUX,1996,40.29
LUX,1997,30.34
LUX,1998,37.45
LUX,1999,37.45
LUX,2000,37.45
LUX,2001,37.45
LUX,2002,30.38
LUX,2003,30.38
LUX,2004,30.38
LUX,2005,30.38
LUX,2006,29.63
LUX,2007,29.63
LUX,2008,29.63
LUX,2009,28.59
LUX,2010,28.59
LUX,2011,28.8
LUX,2012,28.8
LUX,2013,29.22
LUX,2014,29.22
LUX,2015,29.22
LUX,2016,29.22
LUX,2017,27.08
LUX,2018,26.01
LUX,2019,24.94
LUX,2020,24.94
LUX,2021,24.94
LUX,2022,24.94
LUX,2023,24.94
LUX,2024,24.94
LUX,2025,23.87
LVA,1980,
LVA,1981,
LVA,1982,
LVA,1983,
LVA,1984,
LVA,1985,
LVA,1986,
LVA,1987,
LVA,1988,
LVA,1989,
LVA,1990,
LVA,1991,
LVA,1992,
LVA,1993,
LVA,1994,
LVA,1995,25.0
LVA,1996,25.0
LVA,1997,25.0
LVA,1998,25.0
LVA,1999,25.0
LVA,2000,25.0
LVA,2001,25.0
LVA,2002,22.0
LVA,2003,19.0
LVA,2004,15.0
LVA,2005,15.0
LVA,2006,15.0
LVA,2007,15.0
LVA,2008,15.0
LVA,2009,15.0
LVA,2010,15.0
LVA,2011,15.0
LVA,2012,15.0
LVA,2013,15.0
LVA,2014,15.0
LVA,2015,15.0
LVA,2016,15.0
LVA,2017,15.0
LVA,2018,20.0
LVA,2019,20.0
LVA,2020,20.0
LVA,2021,20.0
LVA,2022,20.0
LVA,2023,20.0
LVA,2024,20.0
LVA,2025,20.0
MAC,1980,
MAC,1981,
MAC,1982,
MAC,1983,
MAC,1984,15.0
MAC,1985,15.0
MAC,1986,15.0
MAC,1987,15.0
MAC,1988,15.0
MAC,1989,15.0
MAC,1990,15.0
MAC,1991,15.0
MAC,1992,15.0
MAC,1993,15.0
MAC,1994,15.0
MAC,1995,15.0
MAC,1996,15.0
MAC,1997,15.0
MAC,1998,15.0
MAC,1999,15.0
MAC,2000,15.0
MAC,2001,15.0
MAC,2002,15.0
MAC,2003,15.0
MAC,2004,12.0
MAC,2005,12.0
MAC,2006,12.0
MAC,2007,12.0
MAC,2008,12.0
MAC,2009,12.0
MAC,2010,12.0
MAC,2011,12.0
MAC,2012,12.0
MAC,2013,12.0
MAC,2014,12.0
MAC,2015,12.0
MAC,2016,12.0
MAC,2017,12.0
MAC,2018,12.0
MAC,2019,12.0
MAC,2020,12.0
MAC,2021,12.0
MAC,2022,12.0
MAC,2023,12.0
MAC,2024,12.0
MAC,2025,12.0
MAF,1980,
MAF,1981,
MAF,1982,
MAF,1983,
MAF,1984,
MAF,1985,
MAF,1986,
MAF,1987,
MAF,1988,
MAF,1989,
MAF,1990,
MAF,1991,
MAF,1992,
MAF,1993,
MAF,1994,
MAF,1995,
MAF,1996,
MAF,1997,
MAF,1998,
MAF,1999,
MAF,2000,
MAF,2001,
MAF,2002,
MAF,2003,
MAF,2004,
MAF,2005,
MAF,2006,
MAF,2007,
MAF,2008,
MAF,2009,
MAF,2010,
MAF,2011,
MAF,2012,
MAF,2013,
MAF,2014,
MAF,2015,24.5
MAF,2016,34.5
MAF,2017,20.0
MAF,2018,20.0
MAF,2019,20.0
MAF,2020,20.0
MAF,2021,20.0
MAF,2022,20.0
MAF,2023,20.0
MAF,2024,20.0
MAF,2025,20.0
MAR,1980,48.0
MAR,1981,48.0
MAR,1982,48.0
MAR,1983,48.0
MAR,1984,48.0
MAR,1985,48.0
MAR,1986,48.0
MAR,1987,48.0
MAR,1988,40.0
MAR,1989,40.0
MAR,1990,40.0
MAR,1991,40.0
MAR,1992,40.0
MAR,1993,38.0
MAR,1994,36.0
MAR,1995,36.0
MAR,1996,35.0
MAR,1997,35.0
MAR,1998,35.0
MAR,1999,35.0
MAR,2000,35.0
MAR,2001,35.0
MAR,2002,35.0
MAR,2003,35.0
MAR,2004,35.0
MAR,2005,35.0
MAR,2006,35.0
MAR,2007,35.0
MAR,2008,30.0
MAR,2009,30.0
MAR,2010,30.0
MAR,2011,30.0
MAR,2012,30.0
MAR,2013,30.0
MAR,2014,30.0
MAR,2015,30.0
MAR,2016,31.0
MAR,2017,31.0
MAR,2018,31.0
MAR,2019,31.0
MAR,2020,31.0
MAR,2021,31.0
MAR,2022,31.0
MAR,2023,32.0
MAR,2024,33.0
MAR,2025,34.0
MCO,1980,
MCO,1981,
MCO,1982,
MCO,1983,
MCO,1984,
MCO,1985,
MCO,1986,
MCO,1987,
MCO,1988,
MCO,1989,
MCO,1990,
MCO,1991,
MCO,1992,
MCO,1993,
MCO,1994,
MCO,1995,
MCO,1996,
MCO,1997,
MCO,1998,33.3
MCO,1999,33.3
MCO,2000,33.3
MCO,2001,33.3
MCO,2002,33.3
MCO,2003,33.33
MCO,2004,33.33
MCO,2005,33.33
MCO,2006,33.33
MCO,2007,33.33
MCO,2008,33.33
MCO,2009,33.33
MCO,2010,33.33
MCO,2011,33.33
MCO,2012,33.33
MCO,2013,33.33
MCO,2014,33.33
MCO,2015,33.33
MCO,2016,33.33
MCO,2017,33.33
MCO,2018,33.33
MCO,2019,31.0
MCO,2020,28.0
MCO,2021,26.5
MCO,2022,25.0
MCO,2023,25.0
MCO,2024,25.0
MCO,2025,25.0
MDA,1980,
MDA,1981,
MDA,1982,
MDA,1983,
MDA,1984,
MDA,1985,
MDA,1986,
MDA,1987,
MDA,1988,
MDA,1989,
MDA,1990,
MDA,1991,
MDA,1992,
MDA,1993,
MDA,1994,
MDA,1995,
MDA,1996,
MDA,1997,
MDA,1998,
MDA,1999,
MDA,2000,
MDA,2001,
MDA,2002,
MDA,2003,
MDA,2004,20.0
MDA,2005,18.0
MDA,2006,15.0
MDA,2007,15.0
MDA,2008,0.0
MDA,2009,0.0
MDA,2010,0.0
MDA,2011,0.0
MDA,2012,0.0
MDA,2013,12.0
MDA,2014,12.0
MDA,2015,18.0
MDA,2016,12.0
MDA,2017,12.0
MDA,2018,12.0
MDA,2019,12.0
MDA,2020,12.0
MDA,2021,12.0
MDA,2022,12.0
MDA,2023,12.0
MDA,2024,12.0
MDA,2025,12.0
MDG,1980,
MDG,1981,
MDG,1982,
MDG,1983,
MDG,1984,
MDG,1985,
MDG,1986,
MDG,1987,
MDG,1988,
MDG,1989,
MDG,1990,
MDG,1991,
MDG,1992,
MDG,1993,
MDG,1994,
MDG,1995,
MDG,1996,
MDG,1997,
MDG,1998,
MDG,1999,
MDG,2000,
MDG,2001,
MDG,2002,
MDG,2003,
MDG,2004,
MDG,2005,
MDG,2006,
MDG,2007,30.0
MDG,2008,25.0
MDG,2009,24.0
MDG,2010,24.0
MDG,2011,23.0
MDG,2012,21.0
MDG,2013,20.0
MDG,2014,20.0
MDG,2015,20.0
MDG,2016,20.0
MDG,2017,20.0
MDG,2018,20.0
MDG,2019,20.0
MDG,2020,20.0
MDG,2021,20.0
MDG,2022,20.0
MDG,2023,20.0
MDG,2024,20.0
MDG,2025,20.0
MDV,1980,
MDV,1981,
MDV,1982,
MDV,1983,
MDV,1984,
MDV,1985,
MDV,1986,
MDV,1987,
MDV,1988,
MDV,1989,
MDV,1990,
MDV,1991,
MDV,1992,
MDV,1993,
MDV,1994,
MDV,1995,
MDV,1996,
MDV,1997,
MDV,1998,
MDV,1999,
MDV,2000,0.0
MDV,2001,0.0
MDV,2002,0.0
MDV,2003,0.0
MDV,2004,0.0
MDV,2005,0.0
MDV,2006,0.0
MDV,2007,0.0
MDV,2008,0.0
MDV,2009,0.0
MDV,2010,0.0
MDV,2011,0.0
MDV,2012,0.0
MDV,2013,0.0
MDV,2014,15.0
MDV,2015,15.0
MDV,2016,15.0
MDV,2017,15.0
MDV,2018,15.0
MDV,2019,15.0
MDV,2020,15.0
MDV,2021,15.0
MDV,2022,15.0
MDV,2023,15.0
MDV,2024,15.0
MDV,2025,15.0
MEX,1980,42.0
MEX,1981,42.0
MEX,1982,42.0
MEX,1983,42.0
MEX,1984,42.0
MEX,1985,42.0
MEX,1986,42.0
MEX,1987,40.6
MEX,1988,39.2
MEX,1989,37.0
MEX,1990,36.0
MEX,1991,35.0
MEX,1992,35.0
MEX,1993,34.8
MEX,1994,34.0
MEX,1995,34.0
MEX,1996,34.0
MEX,1997,34.0
MEX,1998,34.0
MEX,1999,35.0
MEX,2000,35.0
MEX,2001,35.0
MEX,2002,35.0
MEX,2003,34.0
MEX,2004,33.0
MEX,2005,30.0
MEX,2006,29.0
MEX,2007,28.0
MEX,2008,28.0
MEX,2009,28.0
MEX,2010,30.0
MEX,2011,30.0
MEX,2012,30.0
MEX,2013,30.0
MEX,2014,30.0
MEX,2015,30.0
MEX,2016,30.0
MEX,2017,30.0
MEX,2018,30.0
MEX,2019,30.0
MEX,2020,30.0
MEX,2021,30.0
MEX,2022,30.0
MEX,2023,30.0
MEX,2024,30.0
MEX,2025,30.0
MHL,1980,
MHL,1981,
MHL,1982,
MHL,1983,
MHL,1984,
MHL,1985,
MHL,1986,
MHL,1987,
MHL,1988,
MHL,1989,
MHL,1990,
MHL,1991,
MHL,1992,
MHL,1993,
MHL,1994,
MHL,1995,
MHL,1996,
MHL,1997,
MHL,1998,
MHL,1999,
MHL,2000,
MHL,2001,
MHL,2002,
MHL,2003,
MHL,2004,
MHL,2005,
MHL,2006,
MHL,2007,
MHL,2008,
MHL,2009,
MHL,2010,
MHL,2011,
MHL,2012,
MHL,2013,
MHL,2014,
MHL,2015,
MHL,2016,
MHL,2017,
MHL,2018,
MHL,2019,
MHL,2020,
MHL,2021,
MHL,2022,
MHL,2023,
MHL,2024,
MHL,2025,
MKD,1980,
MKD,1981,
MKD,1982,
MKD,1983,
MKD,1984,
MKD,1985,
MKD,1986,
MKD,1987,
MKD,1988,
MKD,1989,
MKD,1990,
MKD,1991,
MKD,1992,
MKD,1993,
MKD,1994,
MKD,1995,
MKD,1996,
MKD,1997,
MKD,1998,18.0
MKD,1999,
MKD,2000,15.0
MKD,2001,15.0
MKD,2002,15.0
MKD,2003,15.0
MKD,2004,15.0
MKD,2005,15.0
MKD,2006,15.0
MKD,2007,12.0
MKD,2008,10.0
MKD,2009,10.0
MKD,2010,10.0
MKD,2011,10.0
MKD,2012,10.0
MKD,2013,10.0
MKD,2014,10.0
MKD,2015,10.0
MKD,2016,10.0
MKD,2017,10.0
MKD,2018,10.0
MKD,2019,10.0
MKD,2020,10.0
MKD,2021,10.0
MKD,2022,10.0
MKD,2023,10.0
MKD,2024,10.0
MKD,2025,10.0
MLI,1980,
MLI,1981,
MLI,1982,
MLI,1983,
MLI,1984,
MLI,1985,
MLI,1986,
MLI,1987,
MLI,1988,
MLI,1989,
MLI,1990,
MLI,1991,
MLI,1992,
MLI,1993,
MLI,1994,
MLI,1995,
MLI,1996,
MLI,1997,
MLI,1998,
MLI,1999,
MLI,2000,
MLI,2001,
MLI,2002,
MLI,2003,
MLI,2004,
MLI,2005,
MLI,2006,
MLI,2007,
MLI,2008,
MLI,2009,
MLI,2010,
MLI,2011,35.0
MLI,2012,35.0
MLI,2013,30.0
MLI,2014,30.0
MLI,2015,30.0
MLI,2016,30.0
MLI,2017,30.0
MLI,2018,30.0
MLI,2019,30.0
MLI,2020,30.0
MLI,2021,30.0
MLI,2022,30.0
MLI,2023,30.0
MLI,2024,30.0
MLI,2025,30.0
MLT,1980,32.5
MLT,1981,32.5
MLT,1982,32.5
MLT,1983,32.5
MLT,1984,32.5
MLT,1985,32.5
MLT,1986,32.5
MLT,1987,32.5
MLT,1988,32.5
MLT,1989,32.5
MLT,1990,35.0
MLT,1991,35.0
MLT,1992,35.0
MLT,1993,35.0
MLT,1994,35.0
MLT,1995,35.0
MLT,1996,35.0
MLT,1997,35.0
MLT,1998,35.0
MLT,1999,35.0
MLT,2000,35.0
MLT,2001,35.0
MLT,2002,35.0
MLT,2003,35.0
MLT,2004,35.0
MLT,2005,35.0
MLT,2006,35.0
MLT,2007,35.0
MLT,2008,35.0
MLT,2009,35.0
MLT,2010,35.0
MLT,2011,35.0
MLT,2012,35.0
MLT,2013,35.0
MLT,2014,35.0
MLT,2015,35.0
MLT,2016,35.0
MLT,2017,35.0
MLT,2018,35.0
MLT,2019,35.0
MLT,2020,35.0
MLT,2021,35.0
MLT,2022,35.0
MLT,2023,35.0
MLT,2024,35.0
MLT,2025,35.0
MMR,1980,
MMR,1981,50.0
MMR,1982,
MMR,1983,
MMR,1984,
MMR,1985,
MMR,1986,
MMR,1987,
MMR,1988,
MMR,1989,
MMR,1990,
MMR,1991,
MMR,1992,
MMR,1993,
MMR,1994,
MMR,1995,
MMR,1996,
MMR,1997,
MMR,1998,30.0
MMR,1999,30.0
MMR,2000,30.0
MMR,2001,30.0
MMR,2002,30.0
MMR,2003,
MMR,2004,30.0
MMR,2005,30.0
MMR,2006,
MMR,2007,
MMR,2008,
MMR,2009,
MMR,2010,
MMR,2011,
MMR,2012,
MMR,2013,25.0
MMR,2014,25.0
MMR,2015,25.0
MMR,2016,25.0
MMR,2017,25.0
MMR,2018,25.0
MMR,2019,25.0
MMR,2020,25.0
MMR,2021,25.0
MMR,2022,22.0
MMR,2023,22.0
MMR,2024,22.0
MMR,2025,22.0
MNE,1980,
MNE,1981,
MNE,1982,
MNE,1983,
MNE,1984,
MNE,1985,
MNE,1986,
MNE,1987,
MNE,1988,
MNE,1989,
MNE,1990,
MNE,1991,
MNE,1992,
MNE,1993,
MNE,1994,
MNE,1995,
MNE,1996,
MNE,1997,
MNE,1998,
MNE,1999,
MNE,2000,20.0
MNE,2001,20.0
MNE,2002,20.0
MNE,2003,20.0
MNE,2004,9.0
MNE,2005,9.0
MNE,2006,9.0
MNE,2007,9.0
MNE,2008,9.0
MNE,2009,9.0
MNE,2010,9.0
MNE,2011,9.0
MNE,2012,9.0
MNE,2013,9.0
MNE,2014,9.0
MNE,2015,9.0
MNE,2016,9.0
MNE,2017,9.0
MNE,2018,9.0
MNE,2019,9.0
MNE,2020,9.0
MNE,2021,9.0
MNE,2022,15.0
MNE,2023,15.0
MNE,2024,15.0
MNE,2025,15.0
MNG,1980,
MNG,1981,
MNG,1982,
MNG,1983,
MNG,1984,
MNG,1985,
MNG,1986,
MNG,1987,
MNG,1988,
MNG,1989,
MNG,1990,
MNG,1991,
MNG,1992,
MNG,1993,
MNG,1994,
MNG,1995,
MNG,1996,
MNG,1997,
MNG,1998,
MNG,1999,
MNG,2000,30.0
MNG,2001,30.0
MNG,2002,30.0
MNG,2003,30.0
MNG,2004,30.0
MNG,2005,30.0
MNG,2006,30.0
MNG,2007,25.0
MNG,2008,25.0
MNG,2009,25.0
MNG,2010,25.0
MNG,2011,25.0
MNG,2012,25.0
MNG,2013,25.0
MNG,2014,25.0
MNG,2015,25.0
MNG,2016,25.0
MNG,2017,25.0
MNG,2018,25.0
MNG,2019,25.0
MNG,2020,25.0
MNG,2021,25.0
MNG,2022,25.0
MNG,2023,25.0
MNG,2024,25.0
MNG,2025,25.0
MNP,1980,
MNP,1981,
MNP,1982,
MNP,1983,
MNP,1984,
MNP,1985,
MNP,1986,
MNP,1987,
MNP,1988,
MNP,1989,
MNP,1990,
MNP,1991,
MNP,1992,
MNP,1993,
MNP,1994,
MNP,1995,
MNP,1996,
MNP,1997,
MNP,1998,
MNP,1999,
MNP,2000,
MNP,2001,
MNP,2002,
MNP,2003,
MNP,2004,35.0
MNP,2005,35.0
MNP,2006,35.0
MNP,2007,35.0
MNP,2008,35.0
MNP,2009,35.0
MNP,2010,35.0
MNP,2011,35.0
MNP,2012,35.0
MNP,2013,35.0
MNP,2014,35.0
MNP,2015,35.0
MNP,2016,35.0
MNP,2017,35.0
MNP,2018,21.0
MNP,2019,21.0
MNP,2020,21.0
MNP,2021,21.0
MNP,2022,21.0
MNP,2023,21.0
MNP,2024,21.0
MNP,2025,21.0
MOZ,1980,
MOZ,1981,
MOZ,1982,
MOZ,1983,
MOZ,1984,
MOZ,1985,
MOZ,1986,
MOZ,1987,
