year,gdp_per_capita_constant,gdp_per_capita_current,gdp_deflator,gfkf_percent,gfkf_privat,natural_resources_rents,population_share_largest_city,population_total,fdi_inflow_percent,fdi_inflow_abs,fdi_outflow_percent,fdi_outflow_abs,trade_share,tax_as_perc_of_revenue,tax_of_gdp,mobile_phone_subs,telephone_subs,prim_netenrol,lowsec_netenrol,upsec_netenrol,cc,ge,pv,rl,rq,va,ISO3
1961,3777.39463491526,449.148136820776,0.331807725132393,12.701328662366,8.92895287734438,,99.2449483082707,1702400.0,,,,,299.401888324006,,,,2.27251,,,,,,,,,,SGP
1962,3951.76046995379,472.082740153988,0.468580568677112,14.2134187324556,9.82089906298185,,99.4981716375272,1750200.0,,,,,286.644526153481,,,,2.27251,,,,,,,,,,SGP
1963,4239.9926615122,511.202235371449,0.925318690191077,15.8810964756141,10.4912780348879,,99.6845682451253,1795000.0,,,,,296.88145247419,,,,2.27251,,,,,,,,,,SGP
1964,4004.45879353131,485.530686047381,0.564619471904422,19.9875785474207,13.2032734180915,,99.6140855777585,1841600.0,,,,,255.030688294608,,,,2.27251,,,,,,,,,,SGP
1965,4214.50928654512,516.531928636745,1.08280919421094,20.9478482370291,14.5093176028958,,99.5181514653665,1886900.0,,,,,257.54122536533,,,0.0,3.137504024,,,,,,,,,,SGP
1966,4529.52603020969,566.803974405961,2.10099401626297,19.5238946490287,12.9603146228102,,99.2177419354839,1934400.0,,,,,253.777857227982,,,,3.10881,,,,,,,,,,SGP
1967,4984.78417700352,626.029437593984,0.36175998153692,19.4728093089527,14.0346710995013,,99.045610841424,1977600.0,,,,,235.934985091955,,,,3.10881,,,,,,,,,,SGP
1968,5562.32007695611,708.601436896422,1.43729436349335,22.8393364494547,16.5452295848227,,99.2478131212724,2012000.0,,,,,256.800476583265,,,,3.10881,,,,,,,,,,SGP
1969,6237.25093664419,812.677487316618,2.27723055956248,26.0897801743648,20.4120992659359,,99.609694002448,2042500.0,,,,,273.697675791628,,,,3.10881,,,,,,,,,,SGP
1970,6997.19902931212,925.797864348214,1.54696201847693,32.1211708876907,25.8738285170003,0.00408314093355,99.8931312355176,2074507.0,4.84230197472488,93000000.0,,,271.059479870053,,,0.0,5.162549774,,,19.85132,,,,,,,SGP
1971,7722.8645117911,1071.41154035538,4.85354530242307,36.1823402935107,30.1158746879464,0.0024553016658981,99.9088929906763,2112900.0,5.12416052179685,116000000.0,,,259.296670947633,,,,5.13651,,,19.69631,,,,,,,SGP
1972,8590.60864812538,1264.37510720987,5.72602281502184,37.2499186972285,28.6679594811076,0.0031841008364052,99.912841479279,2152400.0,5.91843320736071,161066666.723935,0.74470351615797,20266666.6738726,229.053394842393,35.5960264900662,14.5501848885249,,5.13651,,,,,,,,,,SGP
